hash,num_files_changed
dfcd43748649295cf1cc6da5ba68eb5a1cf2aa42,1
3f678b0be58575cddb75778be3824b38ab4fd45a,1
4d1a66257174db27323cf411d285a4a0b5c3de60,2
08434b36057ce9119404823b5dc448babe533c51,1
cd09e35f9067bdc5caf43e10545fee18205ea88e,1
c5be59ddfe0da06f690be101ec58b9aff0ce789c,1
af5a7a2925e558847dd731a545dbd5b95b06ff53,6
33d54c0d5a7397e05f02d68eb62406420e31857f,1
403eefd2723f9af3fcc35b5138c60a7741138cb2,1
bc93ac53b597d9a8f56c9f3e8559c093994c19f5,11
config/examples/Anet/E16/Configuration.h,8
config/examples/Cartesio/Configuration.h,52
config/examples/RigidBot/Configuration.h,11
config/examples/TinyBoy2/Configuration.h,33
d2072f9acedc6b1346cd278703b3b0db34197079,1
c8e476ad60bd7309275a4e4223a463cbe39b0e81,99
9a3ee3be539f562e8788aab6de7196fcd0419aee,1
9d9e2deb9b63d5d10beb528254ac2e18fa71fb1a,1
823178c272b06f2cdcdb087e8f6c7b2ef0e3e6ed,8
6715fd159c56351efa83eaad48da30ce3121bcba,107
9e49f154d8fadbf69b49e2da390f6c76bb1b3e1d,2
8bdb3d997048fac4dae3ee47b0d7131aa581c644,104
587d4a63731be776bb3deba878bd0509d386a72a,2
fecf808d803b9f5ce6762610b9805bfa19113427,1
66bfad3ced35fca416834ea51c58077261bea761,1
1bcc5c98a9ebe3c83f0344321e4c4e7b144ddcde,3
c3ff53a61cbb311bb78b64bae798c47489aa52cf,1
4575978a1fc83853579ec85ebd1549fdeae0b03b,2
274934ad81ee6cd9b4f686e55107966cc4e23bd7,134
Marlin/src/pins/rambo/pins_EINSY_RAMBO.h,0
Marlin/src/pins/rambo/pins_EINSY_RETRO.h,24
config/examples/Anet/E16/Configuration.h,16
config/examples/Cartesio/Configuration.h,96
config/examples/RigidBot/Configuration.h,20
config/examples/TinyBoy2/Configuration.h,60
179d6c4ed115e67ae826b5738e0009c6be2d58ea,5
Marlin/src/gcode/control/M17_M18_M84.cpp,99
36dfbaea8c71dfaccafe661627274ca86597908b,1
263d7d37af4341b579f7fd630173e2ecee3b4e3f,6
Marlin/src/lcd/language/language_el-gr.h,10
Marlin/src/lcd/language/language_ko_KR.h,2
Marlin/src/lcd/language/language_pt-br.h,5
Marlin/src/lcd/language/language_zh_CN.h,0
Marlin/src/lcd/language/language_zh_TW.h,5
24ce8beb48006281ce8269e627aef15966d96543,1
4cc103958ed14708f410f38d58e246df173e2734,0
Marlin/src/pins/stm32/pins_LONGER3D_LK.h,2
0fbb26c28fb714a6b34fe0b69b07fc14835c957b,10
Marlin/src/lcd/language/language_el-gr.h,10
Marlin/src/lcd/language/language_ko_KR.h,2
Marlin/src/lcd/language/language_pt-br.h,5
Marlin/src/lcd/language/language_zh_CN.h,0
Marlin/src/lcd/language/language_zh_TW.h,98
a26b57a36d5a8daa3ba85e2d7444c9482f2a963c,0
Marlin/src/pins/lpc1768/pins_MKS_SBASE.h,4
059f575d932fd1dfcecb1beebf3bb6dae0802a95,1
a67830bf678e97391bfab1dc0aa2737fb9d71f61,2
03df3f4a88dd8ad5467905ea79d85866196045c9,7
c6be989fca0e261ff61caefbb4436776408ea5b6,1
13d8dc0b79d650312a1a24c7e59421d3121a8a1b,1
dc21e2e6916e335f000ed4ecfff739959a75d19d,1
fa533846a7fa4131499919b3ecd8913eca16c9e2,1
af4bcb629a2f1368d27f08ce2c23ee8fa5701748,1
d7172a45588b61264e8bee0f0cd6ddfd485e8702,2
03dbe16cccc03f813a3c4bbfb03b30696f0d7186,1
f085199f5bb070c030f592d7f8ca823dad208fd2,1
d78086ccdca58b9616abe027f614258476a59689,1
9c5086e6af1e31095fc691090969e97e4828f72b,3
0745d489938346cf97495ba61a53984f850bd350,1
e7aba49c49b316e94888a041b7be99de3652d4fc,1
5ea5d71258bfed46bbc98e6239dd6de989150ced,1
5d2519ed50ca0a7700eda1d6dde38cd80a1912e2,3
d2d71caa3bfef08fb422f09d5088709313c6757c,4
Marlin/src/pins/stm32/pins_LONGER3D_LK.h,2
8cc0b4bf5e7eb0fce62cc767e56975d2aa3cdc64,1
3129fd06f0a562217d6faf64a55412140f8d81d8,1
9479ec32f7e7a811c1946a142fcb00e538bf87e2,5
a7f10212659118201ec3fa97d1fd39db95dc2df4,1
2971b48a128662ab2f50a0a238aedfb64ec785d9,5
9624c90cfb46096ed07521cae40d5c85ac3f4ace,2
a6f682d860f4f65628d2db73e1dcf46ad5151251,1
f3e4e6c68fca9965d84bc0f2ddb03b150ce2ba90,1
f9f20bb45448a03e2d4d01e1c5d4ac76ec75d8c6,7
eb3a3d249ede779d6f468aeec0da70b4d8249670,1
535018ef0e16ddd2ae98a743cffec664d6042604,2
528c9885f204cf9cad8dd77df2c365cb2fab81ac,2
c8e30b663973be40855b46560616edd916477bb2,8
3e5620283e1f7d965c7a6ad182f53af5cbebf244,1
92c35d14a47a7b333690989f7b749d6385185bd7,2
f13fbafe31fca75dfa828d38bbda78a2c001f743,2
5873b0b0322dab4f02d9f3e921ae2e0dfec1772c,1
77f637763cf89a12515c3c29337466ed7d6557cf,10
535eeace5f6e68f664169322cacf27b46517d37c,1
3914bcfbb1be2fddbff7112a842a536aaf195fc5,1
922b597f941011e39c5f1b7d090533735626c528,3
0fa7d8691844419348a3d8de33eaa9b0f1fa9d04,1
eecfcd124d9dda91f886f89663bfb3521a759869,1
a0d782e46e8bffbdaea450c31707e9dbf0698fa8,1
fd9f067a481929b2df6ad14f28f7459f787bea53,3
4268c1f1a58a3ee38cbe6063035c1cd83a3991ed,1
579e4396e2d5389481090b0b0a7c0daeb2d69f46,1
fb579212eae34c0bc300662e60b5612fd939762b,11
1fe195926fa786aaed7711cb7da06745ac3b3dc3,96
fc39c925ca0e40ea41b217b910913f0e935338b5,1
a9c5d524bbac45d6386466da410634147c36cfd3,1
f499cecf0ddcdac4fad4eced6ca1efe0751a390f,9
5bc2fb022ca437d7e70f195bdb7d946ceb3a623a,3
534c105a7a4f5c60f45242eeaeb03657c759af25,1
4af9908764d3629d8abec0ad8a72f8939ab2e0ac,3
8f0aedeeadff5e40d5435ee48e5d32facbb46da4,6
Marlin/src/lcd/language/language_ko_KR.h,0
Marlin/src/lcd/language/language_pt-br.h,3
Marlin/src/lcd/language/language_zh_CN.h,0
Marlin/src/lcd/language/language_zh_TW.h,1
6fdb0bec073e087e0c30540787ef3031a0a3941a,1
d4974ea719ceba2d76a678f77942d0b92e8fecb8,9
d493cafc4a6b42d252c86fd96a23309ba19ef571,1
4e58f9387a0d4485f5e9678a93528cad9afb167f,1
2d98bb39bd4cf0820fd3a0e6af33b1fdcae991c6,1
e3660bca2591fad81589b2e4a3a7cf174bbc8eea,17
config/examples/Anet/E16/Configuration.h,8
config/examples/Cartesio/Configuration.h,53
config/examples/RigidBot/Configuration.h,11
config/examples/TinyBoy2/Configuration.h,31
ab792d004cf22722088e0021c34f84724daa32ca,1
f89eb8bf358b890fa62352a8d11bac2d5b04e9f9,4
4bd1e550932d0557a66b1e3cd00973d32426a27e,1
52a7a8cb265d89c20e352bfaf8053e0e72fc1d0f,1
628577694379fbc41c5442e27b73114019712e89,2
18c918290348597b49cb4ab7370190a3bb07284e,6
2e27e3ba04057d2d0b4cbfeacebdc96c4836489c,2
337361d5882b59d422f3379aef99a2447a6b2d2a,19
8119e511a1e150fa91af6d3a04fd4f0439f405ab,2
6132cf900bcf0cf213ac1c309f2061a8c053b042,3
21993b75f4e32bd687edadedb2306ebfebc0e43d,15
8efa3455c21a6ef9a8b3c13ccb2085015a65113a,1
e85eca2630db50574f3829aa9d58237d7562d38f,12
940c59d9dad5af071052f5c0cd1ec98c48c2778c,19
config/examples/Anet/E16/Configuration.h,8
config/examples/Cartesio/Configuration.h,52
config/examples/RigidBot/Configuration.h,11
config/examples/TinyBoy2/Configuration.h,31
e1942715ce50a6ca6ed593d66ada928455965a79,1
ee5e46b46bbcf71d3e73bbf26a7382f51364cbea,1
Marlin/src/feature/power_loss_recovery.h,0
fd945d10707299491f710a8bb3ff9e1d0475b423,1
3334163e7357dafe2c88e89bad84c342f814067f,1
70ce4f5b36a0a9c51e87ec133921e21189a11b28,0
Marlin/src/feature/power_loss_recovery.h,1
9ac348ef7b47d7291a35ae577e357af25f4cbfac,2
Marlin/src/pins/mega/pins_GT2560_REV_A.h,9
5e2582a31bef1efbb2ad2ca2a8aeb2fe57d55ee0,5
7682751646d6190b5f23a2853caf8d0646f639df,1
96a1c6540eb1ca450a0132866e7dee9f146699c4,1
f59a7e8b0747b4b1a336f7766ee4cd6f3eab071d,7
3765e67434baed9d0cf662fa3b33076f40928eea,4
6f8b8c394db5f5037e85d3b16dc63bfeb11f6891,3
0c035c0a7a247fc44d11821e7a478093c971c268,1
3db1a80b4c184d28190dc469d3302d6b28c3e18a,1
f8b8cbfc53b4ecad27470f08864920c75218b0e1,1
c2b319360db9ae41d07e59412028eb51fabe2383,12
202d3ab3c96caece02b963391c0bfdb356d8fc3e,1
fdbc7333761e1e49d5c7ce0be6b22d3d93bc5d4d,1
128eed6b57a8dd67d0fe02511e9437755e326c31,15
config/examples/Anet/E16/Configuration.h,8
config/examples/Cartesio/Configuration.h,52
config/examples/RigidBot/Configuration.h,11
config/examples/TinyBoy2/Configuration.h,31
27952648cf7c91d8d3f4e906aad113a13d2965e8,1
eb08aeab7d7b46686ab8d1a92e1d5f13c6a6c915,1
d98b9d54f112e9a66cf372ffcee165b799479f31,13
c1b99c43b6e3aec37dab84cd34357337f2c845fb,1
0b154c2d71fc46c1f4347c4ba18999c747c9a029,1
bc58e678bde3399b6852ce5cd19e0031bb76eccb,17
config/examples/Anet/E16/Configuration.h,8
config/examples/Cartesio/Configuration.h,52
config/examples/RigidBot/Configuration.h,11
config/examples/TinyBoy2/Configuration.h,31
c942ca130f1939e2425fe3a3a342604bfecf5b62,12
config/examples/Anet/E16/Configuration.h,8
config/examples/Cartesio/Configuration.h,52
config/examples/RigidBot/Configuration.h,11
config/examples/TinyBoy2/Configuration.h,31
e349b1c9206d73e61ffc9cebdecab49757a3fe71,11
659d06d9b9c38c62e91a91254f41306edf840d87,4
e44fccf3d25c6adae4347cf54b654b66a797f7b2,11
buildroot/share/tests/alfawise_U20-tests,2
buildroot/share/tests/linux_native-tests,98
f8aa52346f8a514302f962b484dbf2fbe7ce4c63,7
Marlin/src/lcd/language/language_el-gr.h,10
Marlin/src/lcd/language/language_ko_KR.h,2
Marlin/src/lcd/language/language_pt-br.h,5
Marlin/src/lcd/language/language_zh_CN.h,0
Marlin/src/lcd/language/language_zh_TW.h,90
842466f4d982b56614e5051c7a1a2dd5ce439c76,2
1165c26ab47690b1cd6c46bb9f223205f52b65e0,3
eae543adf34268505f9321b7576495db20293c09,6
8837cd3b53a107ec01fd9407ef61789a5bd4daa5,1
eb7840dabb5852a3bc7bfe1a2466ad691d2bdae4,2
e5d73f68c8f428d3ce9ba350123bb71b9ec18708,10
Marlin/src/HAL/HAL_AVR/inc/SanityCheck.h,5
Marlin/src/HAL/HAL_DUE/fastio/G2_PWM.cpp,6
Marlin/src/HAL/HAL_DUE/inc/SanityCheck.h,42
eefe3f595ae98ed2b32a9a60a5b27ed307993a7d,104
180f9a4c229ac22cfd20f60c401713ab72ddd86d,1
c4bb458763c810f29025fc6b2c5829022ed509c7,12
6b02b89ab447f1eba9c7d7823354422c919ba76a,3
1579091c206c14bbf7c88186fae07ccddc001a36,14
config/examples/Anet/E16/Configuration.h,8
config/examples/Cartesio/Configuration.h,52
config/examples/RigidBot/Configuration.h,11
config/examples/TinyBoy2/Configuration.h,30
e8e81d36097187124507596c50f6f140004ff0d6,1
290466578f8bb6ba0cd61e1dd3dc0839ae53d4f3,125
fec52e61ea22640d70d7aaa0c8c235958cfe4b24,11
17abb94532cd0a5d9305b81a7b0755c7559ac0ba,2
97e9c95f4722de6e15899aeb4efa7359f0b34f82,4
59e97e5e5200d059bc348f0218c4a86a4ae2f961,7
2351592abff12ea3e0ab56e77e7c0e21c4b41dee,0
Marlin/src/pins/linux/pins_RAMPS_LINUX.h,96
d74efd9d46eef7676832f6fb40b80008b4537b69,6
7084f3647a87966e1df6af9ef3e86c5dec3c1bfd,1
1c3df51f87c35a334f44ee1dc48e2adb0cd2b1bc,1
bf610d87f7746938d8d9f925b51f4c7e64943ee4,1
d34364a086d1ff721ced93bff4fcf2d41f94abb6,1
ead6bb267dd17b5053426e4129467373e64c164a,1
a3dc1e461b66d81e311e8c96918f10c3a3216238,1
b6095fd08426c2472055f22e4ffd80406276804b,1
1088846caef6f660d5af65e1725a6a6deeef16fd,10
05f4033a34a410d87e99f67ac9a120f5cdbcf60f,1
585a8a96b4dea316f97a22f24baa166f138fd20f,1
7085781c7125837ae945a7994bd8a51a7df2cf96,1
369fb2806dfae1be57a3aaee205cd417e3a5f624,4
a589456a1473ad5c72c71fa4ad3f28337cf4d690,1
601b2d9f5149f466d60753915613294dbc8318af,1
79f49040f11e005745d9a66af89590b63131a9c0,1
a6bec539055c21191e49a47b6098b4c21afdafcb,1
5c3ec6306f4666e22203d10a72ea7d348ebea3ab,97
a7c41d28affaf956a66c8a499a7848425a4ef1b9,1
1005f225f3d2ffba21fe970e2055ec16444fc8e3,8
d9303b213791b709233e3316fd0c2358a25cb291,1
f96d2a5b4a4e1f5ebdc47d9c4f5f8dc1cdea793a,1
dca0c3d02ae627276586f43366b9c732d2ad43c4,1
Marlin/src/pins/stm32/pins_LONGER3D_LK.h,1
7501e40e0b0cc3ea0cb0bc867ef2e2ab228dbdc6,1
dc6fa04f6837629c0b5dec66340df5ba5bc564b0,2
e5aa45329305be8ac5e277305d52a449a41bfc98,19
config/examples/Anet/E16/Configuration.h,8
config/examples/Cartesio/Configuration.h,50
config/examples/RigidBot/Configuration.h,11
config/examples/TinyBoy2/Configuration.h,31
6899ed20263722541b9f49e080afa1314faaea25,4
a38b9da67286bcb285932d27046c64bded7ab076,4
5b2fd3ad862fe85ab757c017f59032f98b7734a1,1
93adb7e94459c5980d3a3b91b1ffb96baac03d70,6
9cd66f6f7735995d161384015c0c6a9c4149a83d,2
977cfa4494359e322142973d68a84f02c79aba8f,6
39e1726498a79d99fc15728cdebde5a41f4cfc19,5
b714cfd4f07686c80591fd1e53586f86a525d1d5,1
00e2f6da8f097215ddb96a83fe6853d26fb6bca4,14
config/examples/Anet/E16/Configuration.h,8
config/examples/Cartesio/Configuration.h,50
config/examples/RigidBot/Configuration.h,11
config/examples/TinyBoy2/Configuration.h,31
71d8c6f7426f2f2a31b19f612d4c64889874391f,1
a80b1e6d5f07b1944fe7985176afbab10c436a7c,1
fd2bc3a2126370e6ab6b1181176951a4da1a1514,1
4cc83b6330009d616a8673214fafba2ccc6676e6,1
f0be92259b20c44972a71d5279f72b477ec237f9,4
1ea9a36d11cdf888637455df6a11e64dd62478a1,11
92e513e76ef913dd461ef041fba3e1f948aa77e0,2
6920b7fe910ce230368d395419c99f4bd53c02a0,4
d472934a70366d096686e2d95cb2a04d30ac8d34,2
ec13aa0dc122c5c601fa68e9e06bc7477b1ee228,3
3d153486da36d3722b7109658c37c8ab6de5769e,3
Marlin/src/pins/lpc1768/pins_MKS_SBASE.h,7
5c15f6f64b63298cdf60de64536a7a7f91359803,6
68108789d07af6d68e477a71528e9807c950df9f,1
fac0e63058bff2c743a379e63fd973fe0b562e54,1
42b5ccafc951bdb0e5c2e23ea12704f43563b0d3,2
ca4d6f44709a979932c59664fac8cbec97aa1566,1
522df57a45dcb012b16a201e85b3fcf3bbc51d15,4
c9aa68ef7aa358bb633b6d87232a94bfa6b7d7c8,3
Marlin/src/lcd/menu/menu_bed_corners.cpp,8
9e19f004d04fee26f00c6c91254bb9f599d9aa07,1
839255eed43a8c28fa27de44138dc85ec5d0de26,1
305f277843c83affd514dddabbc1088bccb756d7,1
523feeee3c9769b2d095f8e41b73bf3bf47f5114,5
9dfa5ba3a58d7e2c5be1ef19d9b3a47497671a67,3
f2c5740d06a427a2272f0871a8926697e46cb2d8,1
2c5436e3152363a18d995f8f7f6a4f9b0719d65d,1
b8cc61262f5d4f322f537e7eb2ac75bec9490249,0
Marlin/src/feature/bedlevel/bedlevel.cpp,9
57ed063ba11fd58222aa349d8af70b07f3c4935b,1
06324df07290692a2f2594df64f889b21e479fb1,3
27c487bab744a22aeb580a0471591adba040bc68,13
ebb1a7dc1fcf829e23f43dc4e9def1ad92cdcc47,1
5ccf8c2c330b82f40455f54d396fe5da32adc9aa,1
ef2a2eb984a39f40318d67b205a5498908348b31,1
abc9b526921ffd2a554dda64915aab84c4eb8c03,0
Marlin/src/pins/lpc1768/pins_MKS_SBASE.h,5
5535a047d71ffe5e688df280d1c38068648b76a3,1
bae8d0a4bd0c0a80ed779442213cfec25fe71419,2
02859eb2b15855ba464feb8b14f5f81b2f951eb2,1
3d75490b6e4bfe055ed4aa3fa458227e7e05d1b6,1
93bc1b17f9c633643aeac6772929ae8d497a6113,1
f0de56a797ad6f2c677e5a447b97ba5a3c802a40,1
81d629bc471dcf926337836d1dd76910d9ff4bfe,24
config/examples/Anet/E16/Configuration.h,8
config/examples/Cartesio/Configuration.h,49
config/examples/RigidBot/Configuration.h,8
config/examples/TinyBoy2/Configuration.h,31
45bde333d594b7a7031780acad88c9af80dde026,4
Marlin/src/pins/stm32/pins_LONGER3D_LK.h,5
buildroot/share/tests/alfawise_U20-tests,4
475ccfad628bb27b0cebed7ee66587514358a3ea,3
fdaa37449066ec6121d89f2fb48c0390c0600015,19
77b4f23edc49126464cd566c1cfb7ac6e5312d4f,4
1204f2fca817327f9ba1c4b10eb0b535dbab2224,9
d4be970c8bbae9c1e2a9ae23f02219d4518804b0,3
39a5e3ca6ed69e443b409bcf204a8c3fc6d351aa,1
74e1573b1448fff8ff04e7501fbc6453d4866b6e,1
2d84bcb4cd2338e296b5cccb37eb491c6553ca25,2
eaf1c0954eff9a8a6473a8853a47478a4a6cb73b,8
ce02c6cee2bf17590d929d078d71cc37f67e00d1,6
cbe4bf2ba8109ede73605a9287d6afc07b655ea6,1
e139c1d9d9f6d1c2bbecd935ced6f9bcd8a9ea7d,5
21e1148d98045c28b7120b97f098120faf837267,2
a49478cefab3aceee97a8ef52ff21616bfc54525,1
bcbd2ff21c237fd2fcf5cf5fa4661d0b39afdd82,2
d2f20803baa05874e374c5eefd8f124acd3d97fe,14
config/examples/Anet/E16/Configuration.h,8
config/examples/Cartesio/Configuration.h,49
config/examples/RigidBot/Configuration.h,8
config/examples/TinyBoy2/Configuration.h,31
6dcb85927ae570423fc0308590fe9facbbd1e74f,5
e96468566d66b9e7bcf0c4450a7b988523def580,1
a85cd042d8894798fe271e75dc585908ad0df30b,1
91bb0f54395eca7b8898cb94e7aed30c7b6a949d,1
b2b7c583eb418d008c275d9279efdda0cc15ad09,4
82cafc9b1992541ecc61a5fb0ca426ea6e96ccc8,1
65a2903aab0327a9b1d758e4f1207a826d89fb00,1
d3add3c34f83b527decf7d97aa88ec6a5d8b47d3,2
f1eaed7e98f7a91c84a91815954ca7862aafd5b6,3
19b24a349c7cdec1ede71f565697a8a8b78ef23a,0
Marlin/src/gcode/feature/runout/M412.cpp,0
4a5f135c5d7493f42a1876552c0fccf068d62b9c,1
89964ec30d811cde4933e9d856cd844473bfa12a,1
cd36809c06ecf5419afbd77b347f85b7e1982438,1
3cd9a92dcc525e97768330651c40e5dc349c9e19,1
80c6f98d2fe5d2cbf27f1aa1b6d38d9a2caffbc9,1
b0d8ba38945d9a545c5088c9c379024e390c5a5e,1
70586d3a6c0d9318e92dbe7fac26790120acb6a6,10
8babf55b181841a272ee25f44e86abf5b0d9f94a,1
948c3f580b16c53f1f75f480fe7d9c028f94dd23,1
Marlin/src/pins/linux/pins_RAMPS_LINUX.h,3
3218c4b33f5322e385eafb536bbcf3b557f2b04e,11
config/examples/Anet/E16/Configuration.h,8
config/examples/Cartesio/Configuration.h,49
config/examples/RigidBot/Configuration.h,8
config/examples/TinyBoy2/Configuration.h,31
179095c387e3b9d7e16d444fc00f6b720ca66984,0
Marlin/src/pins/linux/pins_RAMPS_LINUX.h,4
Marlin/src/pins/rambo/pins_EINSY_RAMBO.h,0
Marlin/src/pins/rambo/pins_EINSY_RETRO.h,32
42be684e69a37ee797330a5b98ff066c2041ed82,6
340d827dc19a8fb9d3f46a4952ef5bcdbfa10a87,1
7de605c5c341d2e0b2a361c4d03ec5709254fe03,4
Marlin/src/pins/linux/pins_RAMPS_LINUX.h,6
Marlin/src/pins/lpc1768/pins_MKS_SBASE.h,17
Marlin/src/pins/mega/pins_GT2560_REV_A.h,13
Marlin/src/pins/rambo/pins_EINSY_RAMBO.h,0
Marlin/src/pins/rambo/pins_EINSY_RETRO.h,21
Marlin/src/pins/ramps/pins_MKS_BASE_14.h,0
Marlin/src/pins/ramps/pins_MKS_BASE_15.h,73
Marlin/src/pins/stm32/pins_MALYAN_M200.h,12
Marlin/src/pins/teensy2/pins_BRAINWAVE.h,14
e5a5273edb3c3b5260d7ff8bfd35fff6a6a556b1,1
98c6c6f1aa0db2d7ee9dab12933526c91568c0ed,0
caa87d5fe1d497fadf797091199568d282a797a0,2
ad1c061e7b4522f30e8bc4deac565baa0c4b6568,15
Marlin/src/HAL/HAL_STM32F7/SanityCheck.h,10
Marlin/src/HAL/HAL_STM32_F4_F7/README.md,22
4e479caf61fde35121351e33276aed673a365b7f,1
cf9ac4c84751507d09ccb9379bf366cee897229f,4
f7de453da89091d162f01ddddeb259bf8a682472,4
828cc71847190f61e2d9991147091c010d121745,2
94f2e82897c9b66b1b3b643c8ef6020b701becc5,1
881e5a48bcdd2f78528b4966ce3bd286b8efe653,1
d4c210f21b2a408ec54df80edeeadc4c3bddae2d,1
44c8f29e47bb9fc00dbb42e5305dd463338f4630,7
ed0e6afacbbd5ef8836166feccbd4b50fc9da009,14
9817976375509b9d2928f7c1cf615b3949f7e026,1
a7bb1fc322bae668626fc2d9e99d44694eabdf08,2
f990ebfb0915694ca6599ea7b402fb95d5e2aa17,7
056efaba91d45aa466e38699648c79709c4bfa09,51
a23021b823477b907f8b5e658afc3bbb3165be31,1
5519054f50c2e0e532f8a541f156ef350aaecc9c,15
3ae3bf5d33cc3c6a3d250cc19a3de0b9e22fadae,6
Marlin/src/pins/pins_BLACK_STM32F407VE.h,6
01e88132867e5c73409c43d83be37ef86286ef86,3
Marlin/src/pins/pins_BLACK_STM32F407VE.h,0
cb600017845f82abc9f6d20d72af13e98589b67f,5
Marlin/src/pins/pins_BLACK_STM32F407VE.h,4
Marlin/src/pins/pins_FORMBOT_TREX2PLUS.h,27
c0e917ea8303d9dff3d3428adcbc69374731a1f7,2
ab99a807938b7fd8c5eafe2018b23ff876e765e6,6
84d0bc5c170c9a63928cb9c3e1c45c525a61a3e3,11
config/examples/Anet/E16/Configuration.h,8
config/examples/Cartesio/Configuration.h,49
config/examples/RigidBot/Configuration.h,8
config/examples/TinyBoy2/Configuration.h,30
a2ba0aaaacb38a680782a1ff7fd3e3a78f45fb6f,19
be37c38aa294b37864f27102df71dd8cbcf57e67,1
ba22857f935573ecfe929b4930d2616005a4ea53,1
1a349c75229604c113c83d29c2ff06f61153b44a,17
9821ec2afd8419e353f23791dddb22b5f60c0107,2
96d52649b80ebc74eb4e5108e00d4995bae162aa,1
2b1c2a0db966f0d172f99a435e1f6785c774eaa5,1
8b81c0e88f39c44188fb5962e66b4a4c7f0164e6,1
e7307af42dec0f25b3713c2d73cf51ae286d0a9e,1
439e28783bc24b371fa2cd5e73a647b7b63f1b4e,13
3a7534250885efb8f5060ae2879833e885b445e0,6
c1bb3278d473b27150da4d869b69df3841d22812,1
c0497234b9b791735f7bc4f5b5515473836f9d88,1
cdf4ed87a1a483bd230a8c7159ab47513ca32d5c,1
8916acf0831a39462bbbc0a3e5ae570648199135,1
8873c583d3694c98112e88af26f6d4dd37f5fe64,3
dc02d0720df318045e3ca6cdf5f27e6c39525829,15
052aa23efea2eac07635d191c2c612a93187a6c8,1
7a42132002c701d59e62cea6a11a378b52805372,1
10a71e332d1e914bb9fb16ec096afb287807143a,3
4fa8053638c7107e9584414fe2fb571a97d7e402,14
config/examples/Anet/E16/Configuration.h,8
config/examples/Cartesio/Configuration.h,49
config/examples/RigidBot/Configuration.h,8
config/examples/TinyBoy2/Configuration.h,30
a210f80adc678e6b76253b1e57e09927740694fd,2
253d0f96711b6ed1e412de1772dcaaaba1fa4086,2
535b70057efbc19435f6ca5c650a7b7474a6e36b,1
021c4ccf5fa0aca0a742fd549cc390242bf17211,1
fe0224104498a42a3921b97ef3902581fba6c309,14
Marlin/src/pins/pins_FORMBOT_TREX2PLUS.h,6
67e0238c89736ab653429a2774e9183feb1a2b60,1
750a16ad385dca893d482cb51d8af2ac3f8a1da1,11
Marlin/src/feature/bedlevel/bedlevel.cpp,35
Marlin/src/lcd/menu/menu_temperature.cpp,15
b6546ea33a0f6eebee520dda516e04d3b68ded55,7
Marlin/src/HAL/HAL_LPC1768/SanityCheck.h,0
Marlin/src/HAL/HAL_LPC1768/include/SPI.h,5
Marlin/src/HAL/HAL_STM32F1/SanityCheck.h,0
Marlin/src/HAL/HAL_STM32F4/SanityCheck.h,0
Marlin/src/HAL/HAL_STM32F7/SanityCheck.h,83
Marlin/src/pins/pins_BLACK_STM32F407VE.h,19
Marlin/src/pins/pins_FORMBOT_TREX2PLUS.h,13
Marlin/src/pins/pins_GT2560_REV_A_PLUS.h,93
config/examples/Anet/E16/_Statusscreen.h,21
config/examples/MakerParts/_Bootscreen.h,4
8ff49d6b463bcc43546183eb7e959d3636635a60,1
f69e02ef043375290270a61efbe863a89abdf729,1
31450d9d6b2a2554affa5002d09e1fe00025e070,1
9736a21de2b7dc01f837a118b77c3605ebf1937e,1
2bf11da5abe3aeef7bc891fb81ebd7c7c89988e7,1
66e16af29d3a92ee902e56996a6951993c04bab6,5
eb6dec03bd8d5f6a99b594c933f0934c348f5034,20
config/examples/Anet/E16/Configuration.h,8
config/examples/Cartesio/Configuration.h,49
config/examples/RigidBot/Configuration.h,8
config/examples/TinyBoy2/Configuration.h,30
44e4f853c8c7027e88381b1644281d3ef841d3c5,2
c6e6365e15d367f66e3736344cca333bfc941450,1
41b7f16ab84908544091882a924a80aa4201b3d6,1
ec4bfb00540742836896cd5d0301163d818e7242,1
de462f2b8a72716bf6e6558e63a1002658da7907,6
b7573c6e693926c9130016611570e2d129323894,9
8be146642f45d3f158edd8f7e1e738f7fdaa0b48,3
6a2a10a154c9db39d5b3732e66685953e5f945e7,1
371969b531f9ab26d40496623f520d6d724e9c21,3
ae9232962e7eef54de71d582b535c21df3a0f1b9,2
f7eeae8424ac51125c01d8ddc0d1ad7e6c626e9d,1
8aad29fb6ecb9d10a833f6d45e49de3051ed9e87,1
1620738701abbbc349e4f48fb2a0e415bda0bcd1,3
0f79fb9821faec26394339bc049db49941937d3c,1
ce2b4bc20c20f5a85a7d3ac5942b1134695a9944,1
3358caed14f5c42869a1804ac44c71a18f2cb0cc,2
720bc7c00b0eedf2e7601d5fc6e6ff61f9833562,3
274809aced9b92ed66fb4623b209118dfe8677c0,1
ff5508849187a012016ea7a907722f52ec0a5bad,1
d4415dcf592bbb1db869316a3020d92fa5a23edb,8
d6265df962813afa68bb6bfe1e4cecd73f921551,2
c6f74ba88796f0c395ed31a8ca98768995746e07,3
16409eb2330ba98e39fd5bdda70bb248bcf4760b,3
82ecaa767e92ecd7e21a598769813de5dfda7bbc,1
54358fbe28ccc4c95978640136eed5901b335662,2
c28e08c8495a0cfa4b382632e8d853079d47b8c0,1
de8fee6aea9172f2b2cc430c16fdf76d9a6d3987,2
448d482d3c63a7ad275ad260a81630599d8687ab,0
108d0df56532e4eb30467d36b0fb2aa5bf4f50be,6
